Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
48035;Fruiz;9,58;7,69;4,94;4,65;6,01;9,10;13,60;8,70;23,50;65,60;42,40;40,70
20038;Gabiria;28,05;16,71;17,11;8,20;8,85;7,10;6,70;15,70;20,20;10,90;15,80;10,00
20037;Gaintza;3,93;4,22;4,37;3,69;4,07;4,10;3,60;9,20;5,30;22,70;32,50;17,50
48036;Galdakao;7,04;7,94;7,85;7,54;5,91;5,90;4,20;7,90;14,40;9,40;11,30;6,30
48037;Galdames;7,23;7,93;7,67;7,01;9,91;10,70;8,80;4,20;13,30;15,30;20,90;15,70
48038;Gamiz-Fika;5,75;6,09;8,38;8,02;5,53;6,20;4,90;5,10;5,90;9,10;20,10;8,40
48039;Garai;8,98;17,77;13,29;10,84;7,21;4,10;5,20;8,10;15,60;19,40;13,70;33,30
48040;Gatika;1,74;2,85;2,85;1,91;2,48;4,40;2,20;5,20;4,10;2,20;10,70;7,80
48041;Gautegiz Arteaga;3,46;3,87;3,15;3,54;4,14;4,90;7,50;7,30;14,60;8,60;14,50;12,30
20907;Gaztelu;12,03;4,17;13,24;12,92;11,60;14,10;11,60;39,60;10,80;12,70;3,50;4,80
48046;Gernika-Lumo;8,81;7,49;9,63;7,93;8,60;6,30;5,80;12,10;12,00;15,40;9,70;8,50
20039;Getaria;9,89;12,48;9,93;0,61;0,76;1,00;1,20;2,80;16,80;4,30;2,70;3,20
48044;Getxo;5,51;5,32;5,59;5,15;5,16;5,10;5,00;6,60;9,20;6,70;8,20;8,20
48047;Gizaburuaga;4,66;5,23;5,15;2,19;2,21;5,10;4,10;4,00;3,30;5,60;3,60;1,90
48042;Gordexola;6,58;5,35;8,03;7,44;10,80;10,50;4,80;5,00;6,00;17,10;26,70;18,30
48043;Gorliz;6,42;6,40;6,77;5,46;6,75;6,10;10,90;19,00;14,30;24,30;19,50;19,40
48045;Güeñes;4,23;4,91;4,11;4,31;4,42;4,00;4,20;16,00;22,60;32,80;6,20;12,10
01056;Harana/Valle de Arana;8,99;14,17;22,44;9,25;10,59;6,20;8,00;11,50;17,70;13,20;16,30;12,40
20040;Hernani;3,49;3,56;4,82;5,79;6,68;7,40;9,40;7,90;13,30;9,50;7,30;6,10
20041;Hernialde;37,04;37,60;22,96;22,49;14,99;15,80;19,30;15,20;16,40;15,70;11,10;13,90
20036;Hondarribia;9,08;12,33;10,15;8,02;6,55;5,90;10,10;6,40;11,90;12,50;11,00;11,30
20042;Ibarra;4,52;5,01;4,07;5,10;5,73;5,90;5,70;3,80;3,10;9,60;11,80;12,10
48048;Ibarrangelu;2,74;2,86;3,12;2,88;2,29;2,40;2,60;1,60;2,50;3,90;8,50;9,00
20043;Idiazabal;3,25;3,70;4,03;4,00;5,45;4,70;5,00;2,50;2,90;2,40;4,10;8,70
48094;Igorre;1,94;1,72;2,15;1,46;1,65;1,70;2,10;3,70;5,90;3,10;2,80;2,20
20044;Ikaztegieta;1,14;1,26;1,03;0,93;1,15;1,30;0,30;1,90;0,50;2,40;11,40;10,50
20045;Irun;7,03;7,53;7,57;7,47;7,19;7,90;6,60;11,00;8,70;7,00;7,40;7,60
20046;Irura;4,00;3,62;4,33;4,22;4,36;4,40;4,30;2,10;10,50;11,20;17,20;11,40
01027;Iruraiz-Gauna;8,18;9,17;10,21;19,88;12,27;9,10;2,70;16,10;15,90;18,90;16,20;7,60
01901;Iruña Oka/Iruña de Oca;3,18;4,23;4,19;4,56;4,62;2,50;2,10;6,00;4,00;6,60;7,30;2,70
48049;Ispaster;3,90;3,63;4,68;6,26;3,58;4,70;1,20;4,70;4,90;7,00;23,70;4,60
20047;Itsasondo;5,66;4,42;5,05;4,20;4,11;3,90;3,80;3,00;3,40;4,20;11,90;3,90
48910;Iurreta;3,55;4,43;2,58;2,58;2,49;2,40;2,80;2,40;3,30;7,40;3,50;4,20
48050;Izurtza;0,76;0,74;0,74;0,61;0,72;1,00;0,90;1,20;1,40;1,60;1,20;1,50
48022;Karrantza Harana/Valle de Carranza;4,07;3,27;3,89;3,29;4,12;6,40;5,10;11,10;24,50;33,30;25,50;14,30
48907;Kortezubi;1,94;0,02;0,00;0,00;0,00;1,60;1,00;15,00;14,10;8,50;7,00;10,70
01019;Kripan;0,82;0,41;1,03;0,43;0,00;0,00;0,00;3,90;6,40;10,80;2,50;1,30
