Indicadores municipales de sostenibilidad: Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
48016;Berango;5,36;1,03;-0,14;0,71;3,56;4,23;2,11;1,81;-2,22;-3,14;3,45;4,44;10,00;10,90;6,98
01014;Berantevilla;10,49;7,52;2,35;1,59;2,87;1,70;-0,28;-5,41;-3,02;0,81;5,28;-3,16;16,87;6,45;7,71
20022;Berastegi;8,67;1,82;3,33;5,65;5,86;4,11;1,05;0,91;-0,60;-1,88;1,48;4,36;9,46;8,05;5,82
20074;Bergara;6,17;0,19;0,71;3,30;3,75;2,71;2,72;3,27;-0,75;-1,62;0,04;5,17;6,14;2,49;6,93
48017;Bermeo;5,47;1,95;0,80;3,35;3,54;1,42;2,37;0,34;1,08;2,71;2,27;3,69;8,54;4,48;4,93
01016;Bernedo;1,73;1,01;4,28;5,54;2,38;0,58;1,62;-0,03;-0,15;0,36;-0,57;7,30;5,19;5,95;9,24
48018;Berriatua;5,79;6,18;3,15;4,41;1,56;0,53;3,71;4,25;3,16;3,68;0,89;2,58;4,72;6,10;4,96
48019;Berriz;4,15;1,28;2,01;2,85;1,40;2,75;3,81;2,25;0,65;0,11;0,01;3,63;7,75;5,34;6,68
20023;Berrobi;3,54;2,31;4,47;2,32;1,72;3,31;6,14;1,34;-0,09;2,54;2,68;1,99;7,79;7,04;6,27
20024;Bidania-Goiatz;8,18;2,99;0,72;1,08;3,20;1,37;3,32;6,43;1,70;1,04;0,96;5,88;6,44;3,43;5,62
48020;Bilbao;6,26;2,04;2,13;3,27;2,44;2,27;1,92;1,50;-0,04;-0,35;-0,73;3,34;9,33;3,96;5,13
48021;Busturia;4,45;1,45;3,45;1,09;2,32;3,18;0,78;0,11;-0,25;0,29;-0,05;3,55;11,49;1,75;6,95
01017;Campezo/Kanpezu;3,94;1,46;3,73;4,96;1,88;2,48;3,60;1,31;-2,37;-3,12;-1,20;10,83;4,42;5,76;6,78
