Indicadores municipales de sostenibilidad: PIB municipal per cápita (Base CAE=100);;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;
48058;Mallabia;600,29;442,71;411,13;392,23;361,45;338,54;315,72;308,57;314,92;315,99;378,23;383,09;408,49;335,50
48060;Markina-Xemein;68,33;68,38;68,94;69,55;68,68;71,19;69,41;73,18;69,06;74,79;87,40;77,66;69,81;71,62
48061;Maruri-Jatabe;59,07;49,68;60,32;62,92;65,23;52,67;69,77;54,83;41,80;42,30;89,31;40,14;47,94;53,38
48059;Mañaria;88,64;85,12;87,14;79,36;69,04;83,24;98,18;95,90;107,05;163,51;223,72;291,22;201,13;116,91
20901;Mendaro;218,47;215,11;208,51;199,50;229,51;227,70;240,42;230,84;198,39;196,95;191,39;223,90;183,43;127,99
48062;Mendata;38,97;36,96;32,61;30,49;30,11;36,21;36,46;38,53;40,82;42,06;35,30;37,35;54,91;60,47
48063;Mendexa;55,10;49,15;55,22;63,13;62,05;61,75;54,40;58,81;56,88;61,17;52,09;51,67;51,75;72,21
48064;Meñaka;47,76;54,68;57,32;49,72;54,20;52,78;65,11;59,27;60,01;60,83;61,02;46,92;45,02;41,60
01039;Moreda de Álava / Moreda Araba;78,14;73,51;64,12;70,92;69,58;72,47;82,90;68,94;70,50;65,36;74,24;70,10;101,82;69,46
48066;Morga;46,24;47,17;66,66;52,57;48,99;46,75;44,15;46,75;51,84;45,33;40,67;49,22;58,47;64,41
48068;Mundaka;64,75;67,84;67,21;85,59;91,44;90,82;90,73;89,61;112,31;98,38;89,03;57,97;50,11;51,76
48069;Mungia;112,19;110,60;107,94;104,82;105,35;104,55;116,30;120,84;120,82;127,33;121,93;114,86;125,09;121,82
48007;Munitibar-Arbatzegi Gerrikaitz-;48,80;54,62;51,88;54,31;55,40;58,57;53,87;55,85;52,90;42,12;53,15;64,57;59,80;65,58
48908;Murueta;66,45;31,10;69,43;59,38;58,29;67,74;104,57;90,44;119,66;159,23;161,96;149,04;284,13;153,96
48071;Muskiz;251,41;115,10;222,84;234,78;251,66;303,21;283,86;98,20;107,14;202,62;156,90;365,09;351,67;209,13
20057;Mutiloa;54,83;64,39;74,60;63,39;44,92;43,52;48,26;41,85;44,37;63,75;45,71;61,56;54,62;95,66
20056;Mutriku;44,39;45,35;46,90;48,10;45,95;45,68;45,10;43,95;44,17;45,68;63,46;53,98;54,15;56,02
48067;Muxika;96,34;91,01;85,22;87,76;93,81;95,34;84,56;85,16;85,78;107,98;112,67;128,59;120,65;129,69
48909;Nabarniz;43,82;47,26;51,54;48,01;51,70;53,54;51,51;55,70;65,69;70,32;52,28;47,33;49,72;40,25
01041;Navaridas;71,36;81,27;97,75;112,50;103,85;94,15;94,99;89,98;85,12;100,00;124,13;230,60;180,04;173,42
20063;Oiartzun;184,33;185,25;173,47;171,91;164,53;164,49;162,84;160,16;162,98;154,54;156,16;151,13;163,17;160,14
01042;Okondo;74,69;68,23;72,65;73,59;81,39;69,19;79,65;77,73;85,25;78,64;94,58;99,31;90,28;81,70
20058;Olaberria;972,11;783,25;843,15;781,01;713,41;771,58;674,90;628,93;587,70;563,94;685,39;970,98;685,82;417,74
48073;Ondarroa;56,11;61,06;61,74;60,46;62,28;66,18;65,70;74,52;67,56;60,80;61,61;61,28;63,94;106,11
20076;Ordizia;70,34;67,66;66,01;65,46;67,97;68,69;76,04;78,26;85,89;79,46;70,87;74,54;78,64;69,05
20905;Orendain;49,29;52,90;61,30;54,44;53,48;50,01;53,31;45,04;39,96;43,70;47,48;54,41;65,65;66,56
20060;Orexa;71,93;79,96;77,69;47,22;47,92;46,23;54,48;56,49;49,09;52,19;56,25;72,97;87,22;77,49
20061;Orio;47,45;48,48;50,02;49,37;50,86;49,58;57,18;58,08;62,35;66,85;52,20;56,06;62,71;63,99
20062;Ormaiztegi;168,27;245,82;321,92;350,17;343,87;332,34;325,91;262,34;266,29;250,51;264,58;320,14;390,90;225,37
48075;Orozko;172,22;212,33;266,30;258,65;214,33;190,52;144,63;146,79;130,02;198,52;110,00;148,17;164,91;227,38
48083;Ortuella;82,03;86,32;84,07;89,24;94,12;81,92;72,28;78,10;82,50;97,05;87,57;71,38;59,21;54,11
48072;Otxandio;45,39;46,56;52,07;54,44;55,88;54,88;54,12;67,30;70,59;66,33;74,63;69,19;86,55;82,33
01043;Oyón-Oion;172,91;181,26;175,73;169,00;183,39;176,53;172,28;174,26;178,23;178,35;206,27;274,56;309,81;237,05
20059;Oñati;156,65;143,95;152,33;141,62;134,62;135,49;137,18;132,12;140,68;147,34;165,26;169,01;159,26;121,16
20064;Pasaia;54,65;54,14;53,55;52,86;53,46;52,93;52,85;58,54;64,12;79,29;70,96;66,26;83,98;90,14
01044;Peñacerrada-Urizaharra;43,17;48,20;52,78;58,30;59,60;62,31;57,46;54,61;62,77;50,77;52,27;60,73;83,60;68,72
48077;Plentzia;45,46;45,63;45,42;47,95;46,65;45,87;45,98;47,72;50,23;46,84;46,14;56,90;61,23;83,09
48078;Portugalete;46,02;46,72;45,50;45,68;46,09;47,23;46,59;47,05;49,07;47,85;47,12;42,25;43,89;44,99
01047;Ribera Baja/Erribera Beitia;183,84;176,91;167,86;143,58;157,43;212,42;221,35;202,71;191,36;164,48;176,45;143,58;185,91;252,79
01051;Salvatierra/Agurain;98,72;91,57;91,60;94,27;90,61;86,43;87,95;88,55;92,49;87,96;98,97;110,35;117,24;126,29
01052;Samaniego;187,49;222,54;218,04;238,86;232,57;182,08;160,76;154,25;145,51;143,38;160,37;280,51;183,26;187,29
01053;San Millán/Donemiliaga;99,57;93,91;93,80;87,69;88,19;97,39;110,00;95,22;87,97;79,12;86,45;88,14;78,64;90,46
48082;Santurtzi;58,93;61,08;60,42;62,68;60,82;59,71;58,78;58,45;57,30;51,66;46,45;44,68;49,22;50,85
20070;Segura;37,53;38,98;40,65;39,77;44,85;46,57;46,28;42,84;47,56;42,52;62,67;61,25;56,48;60,80
48084;Sestao;63,77;55,80;53,12;55,06;52,24;53,61;53,97;58,05;58,74;68,13;68,90;53,36;56,76;56,73
48904;Sondika;175,60;166,36;163,72;157,24;156,82;163,14;161,99;163,56;187,17;209,77;215,56;195,48;248,43;256,55
48085;Sopela;57,53;60,73;57,99;58,82;56,77;62,78;60,17;61,46;58,45;55,16;46,70;47,74;58,72;58,61
48086;Sopuerta;51,01;56,01;54,42;51,32;52,88;53,03;54,82;52,54;67,30;65,85;73,43;67,78;54,50;50,88
20065;Soraluze-Placencia de las Armas;58,92;59,48;63,29;63,36;66,45;68,93;69,73;67,81;65,39;66,26;72,25;87,23;93,15;74,58
48076;Sukarrieta;81,82;99,39;94,01;102,31;98,84;131,67;166,20;146,43;144,05;152,36;98,95;229,55;195,99;135,88
20071;Tolosa;68,87;70,01;69,32;74,06;72,85;76,09;76,38;75,50;81,94;87,91;92,63;88,71;97,21;108,23
48087;Trucios-Turtzioz;52,95;49,80;48,42;48,26;57,66;59,58;59,78;60,73;60,29;57,25;55,25;39,53;38,50;41,77
48088;Ubide;29,43;29,99;29,34;30,62;35,98;33,65;40,01;38,83;40,75;42,30;43,75;44,46;44,15;48,94
48065;Ugao-Miraballes;64,86;59,06;58,79;62,31;61,84;61,89;60,44;65,15;71,67;91,41;69,97;74,37;59,31;54,25
48089;Urduliz;121,84;131,78;134,07;110,62;110,13;86,14;100,85;94,17;111,35;147,76;119,49;104,55;73,86;163,31
48074;Urduña/Orduña;40,94;42,59;42,38;43,61;42,99;43,07;44,08;45,15;52,98;52,04;43,92;55,00;63,22;68,30
01054;Urkabustaiz;59,69;55,78;50,75;52,37;56,02;60,80;61,97;65,39;65,24;69,16;79,98;107,97;147,37;217,55
20072;Urnieta;121,81;121,53;116,58;120,14;108,72;106,29;103,83;105,46;121,08;110,11;100,70;106,94;130,94;110,80
20077;Urretxu;63,82;64,58;62,99;66,94;63,11;60,74;57,10;55,69;54,46;56,35;56,41;62,75;71,07;57,52
20073;Usurbil;143,74;149,22;148,20;138,52;130,84;135,56;132,03;136,07;145,71;148,30;143,82;218,38;259,95;160,45
01055;Valdegovía/Gaubea;61,33;63,80;64,39;70,28;73,85;82,76;78,44;78,46;80,25;77,36;69,67;95,00;111,75;102,62
48080;Valle de Trápaga-Trapagaran;162,96;155,90;163,09;150,55;152,54;153,08;141,46;155,68;163,60;155,71;180,41;162,89;140,54;144,13
20075;Villabona;58,86;59,96;61,28;57,88;57,06;55,56;58,20;54,88;52,94;53,26;63,95;55,38;74,00;72,57
01057;Villabuena de Álava/Eskuernaga;218,60;231,93;293,45;310,50;325,69;309,85;275,65;260,99;238,71;199,01;277,65;323,50;243,08;194,12
01059;Vitoria-Gasteiz;101,88;103,11;102,95;103,03;104,11;105,35;105,66;105,89;105,04;103,43;107,28;109,95;114,16;113,50
01060;Yécora/Iekora;89,53;85,01;99,32;111,89;106,45;93,26;82,55;67,51;61,01;60,54;79,44;91,19;146,68;101,25
48095;Zaldibar;117,00;102,99;115,22;114,28;123,83;120,26;115,78;116,03;116,12;112,37;144,18;146,31;130,68;119,66
20078;Zaldibia;50,01;52,73;52,88;52,53;54,80;59,83;53,99;61,57;51,31;50,46;60,85;59,62;106,55;104,55
01061;Zalduondo;32,56;35,10;35,18;38,64;39,15;38,03;36,52;38,85;40,96;34,44;31,82;40,83;51,35;53,92
48096;Zalla;54,55;58,94;55,92;49,93;50,55;52,85;51,98;53,58;63,75;70,92;75,32;73,23;64,12;57,58
01062;Zambrana;55,56;47,08;37,68;37,74;40,22;41,08;41,97;48,32;241,66;230,15;331,40;332,70;373,97;413,03
48905;Zamudio;1.271,53;1.432,52;1.462,81;1.279,12;1.319,43;1.309,83;1.166,13;1.256,60;1.071,78;1.115,83;1.056,25;950,32;1.113,76;754,84
48097;Zaratamo;167,32;166,94;161,63;159,74;151,25;158,46;165,39;158,97;170,78;184,16;232,62;250,63;278,33;289,54
20079;Zarautz;80,74;82,55;80,41;82,96;84,20;85,84;90,61;84,38;85,20;83,66;80,05;75,55;88,33;88,29
48024;Zeanuri;54,45;52,97;55,17;53,83;54,22;47,61;36,66;52,53;50,16;59,23;50,17;52,31;65,43;57,37
48025;Zeberio;50,74;48,92;49,21;49,09;51,69;51,70;49,02;47,93;54,02;58,22;48,79;50,33;65,45;71,42
20025;Zegama;46,02;50,24;51,60;55,22;52,98;52,05;48,09;47,53;45,98;39,79;56,78;64,40;59,62;53,19
20026;Zerain;62,48;67,68;71,21;61,92;76,28;81,04;76,38;70,27;92,99;61,08;61,09;64,73;68,08;61,31
20027;Zestoa;127,06;144,09;117,70;105,64;102,96;107,42;115,22;111,61;120,91;114,85;189,93;123,97;101,01;95,01
48913;Zierbena;516,70;495,29;430,15;800,55;567,07;391,65;510,71;459,97;556,77;550,02;601,43;669,74;109,98;67,34
01018;Zigoitia;92,07;99,08;113,04;115,19;120,79;145,34;169,47;131,77;100,40;131,39;179,35;215,78;223,93;349,23
48915;Ziortza-Bolibar;32,16;30,16;32,66;31,29;30,46;33,73;33,25;34,58;30,77;32,05;25,83;35,30;;
20028;Zizurkil;94,65;92,26;89,19;86,55;86,61;85,95;87,31;90,38;107,82;133,16;121,73;108,24;113,43;139,39
01063;Zuia;59,30;55,90;59,35;57,65;65,41;63,51;67,84;63,01;65,72;66,10;64,11;56,13;102,77;110,47
20081;Zumaia;85,71;92,84;97,30;95,04;90,50;97,61;101,33;104,25;118,01;108,14;96,03;112,88;120,96;99,36
20080;Zumarraga;67,50;63,15;63,05;62,04;69,88;71,27;84,67;88,82;85,38;79,48;77,09;80,44;66,09;67,36
