Indicadores municipales de sostenibilidad: Renta personal total (?);;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;
01059;Vitoria-Gasteiz;24.000,00;22.615,00;21.818,00;22.111,00;21.259,00;20.643,00;20.115,00;20.004,00;19.558,00;19.604,00;20.465,00;19.980,00;17.597,00;14.506,00;13.731,00;10.440,00
01060;Yécora/Iekora;17.127,00;16.116,00;16.108,00;18.152,00;19.454,00;17.863,00;16.040,00;15.562,00;15.627,00;13.973,00;11.750,00;13.094,00;11.672,00;9.916,00;9.113,00;9.819,00
48095;Zaldibar;24.276,00;23.017,00;21.928,00;23.108,00;21.709,00;21.662,00;22.319,00;20.736,00;20.497,00;20.692,00;19.990,00;18.443,00;16.226,00;13.058,00;12.215,00;9.269,00
20078;Zaldibia;25.795,00;24.037,00;23.866,00;23.930,00;22.266,00;21.879,00;21.607,00;20.779,00;20.652,00;20.306,00;19.918,00;19.066,00;16.359,00;12.926,00;12.451,00;10.218,00
01061;Zalduondo;25.261,00;25.750,00;25.453,00;23.740,00;23.197,00;22.270,00;24.493,00;22.243,00;22.356,00;21.661,00;28.825,00;20.841,00;18.078,00;13.734,00;11.527,00;9.487,00
48096;Zalla;21.910,00;20.846,00;19.884,00;19.938,00;18.632,00;18.265,00;17.391,00;17.047,00;16.664,00;16.656,00;16.951,00;17.140,00;15.403,00;12.065,00;11.269,00;8.861,00
01062;Zambrana;20.663,00;19.652,00;18.646,00;18.192,00;18.518,00;16.620,00;17.440,00;17.058,00;17.030,00;17.836,00;16.525,00;18.354,00;15.854,00;11.421,00;11.480,00;8.732,00
48905;Zamudio;23.426,00;22.122,00;20.934,00;20.965,00;19.972,00;20.385,00;20.201,00;19.226,00;18.624,00;18.986,00;18.819,00;18.308,00;17.031,00;13.283,00;12.248,00;9.524,00
48097;Zaratamo;21.600,00;20.594,00;19.494,00;19.580,00;18.877,00;18.815,00;18.387,00;17.673,00;17.169,00;17.151,00;18.158,00;18.592,00;15.823,00;12.659,00;11.825,00;9.396,00
20079;Zarautz;28.588,00;26.583,00;25.650,00;25.254,00;24.081,00;23.366,00;22.399,00;21.890,00;20.810,00;20.496,00;21.487,00;21.202,00;17.962,00;14.622,00;13.869,00;10.354,00
48024;Zeanuri;27.337,00;25.638,00;24.831,00;25.618,00;23.327,00;23.615,00;22.949,00;22.211,00;21.975,00;22.116,00;21.279,00;21.129,00;17.759,00;15.658,00;13.881,00;10.570,00
48025;Zeberio;26.638,00;23.959,00;23.192,00;23.317,00;22.539,00;22.127,00;20.409,00;20.629,00;20.075,00;19.356,00;19.368,00;19.894,00;16.879,00;13.894,00;12.501,00;9.445,00
20025;Zegama;27.188,00;25.295,00;25.409,00;25.262,00;23.289,00;22.408,00;22.045,00;20.996,00;20.252,00;19.957,00;18.862,00;19.433,00;15.325,00;12.702,00;11.668,00;8.707,00
20026;Zerain;29.769,00;27.342,00;28.524,00;27.652,00;27.632,00;25.354,00;24.120,00;23.808,00;23.451,00;23.056,00;23.506,00;23.254,00;20.115,00;15.736,00;14.574,00;10.070,00
20027;Zestoa;23.622,00;22.039,00;20.972,00;20.491,00;20.103,00;19.651,00;19.098,00;18.451,00;17.983,00;17.926,00;18.437,00;18.447,00;15.770,00;12.680,00;11.592,00;8.859,00
48913;Zierbena;27.465,00;26.076,00;24.102,00;24.382,00;22.933,00;22.725,00;20.962,00;20.936,00;19.554,00;19.966,00;21.482,00;20.194,00;17.322,00;12.379,00;12.168,00;10.023,00
01018;Zigoitia;30.401,00;28.587,00;27.850,00;27.310,00;26.427,00;26.817,00;25.338,00;26.534,00;24.605,00;25.185,00;26.059,00;25.499,00;23.538,00;18.075,00;16.923,00;12.257,00
48915;Ziortza-Bolibar;25.096,00;25.682,00;22.141,00;23.096,00;23.401,00;21.449,00;20.846,00;19.327,00;17.961,00;17.583,00;17.183,00;17.358,00;14.724,00;12.929,00;11.772,00;9.165,00
20028;Zizurkil;25.715,00;22.489,00;22.755,00;21.740,00;21.057,00;20.528,00;19.912,00;19.023,00;18.796,00;18.618,00;18.438,00;18.485,00;16.058,00;12.855,00;12.067,00;8.888,00
01063;Zuia;30.845,00;29.457,00;27.237,00;30.341,00;26.090,00;25.756,00;24.566,00;25.354,00;25.314,00;25.026,00;25.797,00;24.480,00;20.673,00;18.089,00;15.209,00;10.228,00
20081;Zumaia;28.333,00;25.989,00;25.050,00;24.971,00;24.175,00;23.073,00;21.801,00;21.405,00;20.138,00;19.686,00;21.041,00;21.906,00;17.134,00;13.701,00;12.768,00;9.842,00
20080;Zumarraga;23.066,00;21.626,00;21.193,00;21.257,00;20.292,00;19.907,00;20.091,00;18.994,00;18.395,00;18.465,00;19.411,00;18.289,00;16.384,00;12.841,00;11.639,00;8.943,00
